"time_est","time","est_hour","weekday_est","movement","count1"
"1487106603272","2017/02/14 21:10:03","21","2","2","1"
"1487106610508","2017/02/14 21:10:10","21","2","2","1"
"1487106619244","2017/02/14 21:10:19","21","2","2","1"
"1487106645148","2017/02/14 21:10:45","21","2","2","1"
"1487106652164","2017/02/14 21:10:52","21","2","2","1"
"1487106661202","2017/02/14 21:11:01","21","2","2","1"
"1487106674243","2017/02/14 21:11:14","21","2","2","1"
"1487106683132","2017/02/14 21:11:23","21","2","2","1"
"1487106691169","2017/02/14 21:11:31","21","2","2","1"
"1487106691175","2017/02/14 21:11:31","21","2","2","1"
"1487106722103","2017/02/14 21:12:02","21","2","2","1"
"1487106728162","2017/02/14 21:12:08","21","2","2","1"
"1487106730184","2017/02/14 21:12:10","21","2","2","1"
"1487106737157","2017/02/14 21:12:17","21","2","2","1"
"1487106744159","2017/02/14 21:12:24","21","2","2","1"
"1487106745184","2017/02/14 21:12:25","21","2","2","1"
"1487106751182","2017/02/14 21:12:31","21","2","2","1"
"1487106759166","2017/02/14 21:12:39","21","2","2","1"
"1487106777144","2017/02/14 21:12:57","21","2","2","1"
"1487106782195","2017/02/14 21:13:02","21","2","2","1"
"1487106790165","2017/02/14 21:13:10","21","2","2","1"
"1487106799182","2017/02/14 21:13:19","21","2","2","1"
"1487106799186","2017/02/14 21:13:19","21","2","2","1"
"1487106809158","2017/02/14 21:13:29","21","2","2","1"
"1487106816191","2017/02/14 21:13:36","21","2","2","1"
"1487106819217","2017/02/14 21:13:39","21","2","2","1"
"1487106824184","2017/02/14 21:13:44","21","2","2","1"
"1487106833153","2017/02/14 21:13:53","21","2","2","1"
"1487106840205","2017/02/14 21:14:00","21","2","2","1"
"1487106842202","2017/02/14 21:14:02","21","2","2","1"
"1487106854187","2017/02/14 21:14:14","21","2","2","1"
"1487106919218","2017/02/14 21:15:19","21","2","2","1"
"1487106928171","2017/02/14 21:15:28","21","2","2","1"
"1487106937189","2017/02/14 21:15:37","21","2","2","1"
"1487106942157","2017/02/14 21:15:42","21","2","2","1"
"1487106945138","2017/02/14 21:15:45","21","2","2","1"
"1487106954149","2017/02/14 21:15:54","21","2","2","1"
"1487106963157","2017/02/14 21:16:03","21","2","2","1"
"1487106963171","2017/02/14 21:16:03","21","2","2","1"
"1487106978198","2017/02/14 21:16:18","21","2","2","1"
"1487106988184","2017/02/14 21:16:28","21","2","2","1"
"1487106994202","2017/02/14 21:16:34","21","2","2","1"
"1487107057199","2017/02/14 21:17:37","21","2","2","1"
"1487145567127","2017/02/15 07:59:27","7","3","2","1"
"1487145587151","2017/02/15 07:59:47","7","3","2","1"
"1487145594134","2017/02/15 07:59:54","7","3","2","1"
"1487145602231","2017/02/15 08:00:02","8","3","2","1"
"1487145605152","2017/02/15 08:00:05","8","3","2","1"
"1487145621174","2017/02/15 08:00:21","8","3","2","1"
"1487145630172","2017/02/15 08:00:30","8","3","2","1"
"1487145637197","2017/02/15 08:00:37","8","3","2","1"
"1487145639337","2017/02/15 08:00:39","8","3","2","1"
"1487145672287","2017/02/15 08:01:12","8","3","2","1"
"1487145685238","2017/02/15 08:01:25","8","3","2","1"
"1487145687198","2017/02/15 08:01:27","8","3","2","1"
"1487145697181","2017/02/15 08:01:37","8","3","2","1"
"1487145710155","2017/02/15 08:01:50","8","3","2","1"
"1487145722200","2017/02/15 08:02:02","8","3","2","1"
"1487145729193","2017/02/15 08:02:09","8","3","2","1"
"1487145737175","2017/02/15 08:02:17","8","3","2","1"
"1487145738237","2017/02/15 08:02:18","8","3","2","1"
"1487145744224","2017/02/15 08:02:24","8","3","2","1"
"1487145753189","2017/02/15 08:02:33","8","3","2","1"
"1487145759187","2017/02/15 08:02:39","8","3","2","1"
"1487145769225","2017/02/15 08:02:49","8","3","2","1"
"1487145777219","2017/02/15 08:02:57","8","3","2","1"
"1487145786240","2017/02/15 08:03:06","8","3","2","1"
"1487145808220","2017/02/15 08:03:28","8","3","2","1"
"1487145816202","2017/02/15 08:03:36","8","3","2","1"
"1487145818183","2017/02/15 08:03:38","8","3","2","1"
"1487145824243","2017/02/15 08:03:44","8","3","2","1"
"1487145848251","2017/02/15 08:04:08","8","3","2","1"
"1487145868206","2017/02/15 08:04:28","8","3","2","1"
"1487145868232","2017/02/15 08:04:28","8","3","2","1"
"1487145875252","2017/02/15 08:04:35","8","3","2","1"
"1487145882212","2017/02/15 08:04:42","8","3","2","1"
"1487145884257","2017/02/15 08:04:44","8","3","2","1"
"1487145889277","2017/02/15 08:04:49","8","3","2","1"
"1487145897118","2017/02/15 08:04:57","8","3","2","1"
"1487145915238","2017/02/15 08:05:15","8","3","2","1"
"1487145919173","2017/02/15 08:05:19","8","3","2","1"
"1487145928156","2017/02/15 08:05:28","8","3","2","1"
"1487145936262","2017/02/15 08:05:36","8","3","2","1"
"1487145937126","2017/02/15 08:05:37","8","3","2","1"
"1487145944191","2017/02/15 08:05:44","8","3","2","1"
"1487145952153","2017/02/15 08:05:52","8","3","2","1"
"1487145956170","2017/02/15 08:05:56","8","3","2","1"
"1487145960170","2017/02/15 08:06:00","8","3","2","1"
"1487145973180","2017/02/15 08:06:13","8","3","2","1"
"1487145988191","2017/02/15 08:06:28","8","3","2","1"
"1487145988199","2017/02/15 08:06:28","8","3","2","1"
"1487146005209","2017/02/15 08:06:45","8","3","2","1"
"1487146058155","2017/02/15 08:07:38","8","3","2","1"
"1487146064276","2017/02/15 08:07:44","8","3","2","1"
"1487146071178","2017/02/15 08:07:51","8","3","2","1"
"1487146093173","2017/02/15 08:08:13","8","3","2","1"
"1487146102246","2017/02/15 08:08:22","8","3","2","1"
"1487146104273","2017/02/15 08:08:24","8","3","2","1"
"1487146113152","2017/02/15 08:08:33","8","3","2","1"
"1487361036104","2017/02/17 19:50:36","19","5","2","1"
"1487361042083","2017/02/17 19:50:42","19","5","2","1"
"1487416969036","2017/02/18 11:22:49","11","6","2","2"
"1487444282187","2017/02/18 18:58:02","18","6","2","1"
"1487444570063","2017/02/18 19:02:50","19","6","2","1"
"1487444581059","2017/02/18 19:03:01","19","6","2","1"
"1487444590085","2017/02/18 19:03:10","19","6","2","1"
"1487444592055","2017/02/18 19:03:12","19","6","2","1"
"1487444611108","2017/02/18 19:03:31","19","6","2","1"
"1487444620114","2017/02/18 19:03:40","19","6","2","1"
"1487444623097","2017/02/18 19:03:43","19","6","2","1"
"1487444629107","2017/02/18 19:03:49","19","6","2","1"
"1487444637108","2017/02/18 19:03:57","19","6","2","1"
"1487444643461","2017/02/18 19:04:03","19","6","2","1"
"1487444646075","2017/02/18 19:04:06","19","6","2","1"
"1487444655228","2017/02/18 19:04:15","19","6","2","1"
"1487528169832","2017/02/19 18:16:09","18","7","2","2"
"1487578584002","2017/02/20 08:16:24","8","1","2","1"
